entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2021-10-22 00:00:00+00:00,2021-10-22 08:00:00+00:00,long,63279.94,63420.67,2,-18.739012295540306
2021-10-25 08:00:00+00:00,2021-10-26 04:00:00+00:00,long,62800.0,62495.28,5,-168.64081060253375
2021-11-07 16:00:00+00:00,2021-11-10 20:00:00+00:00,long,62304.66,64920.13,19,4716.544795564725
2021-11-14 00:00:00+00:00,2021-11-14 08:00:00+00:00,long,64688.44,64479.06,2,-127.28593195344729
2021-12-27 00:00:00+00:00,2021-12-28 00:00:00+00:00,long,51007.02,49826.48,6,-950.7130744126916
2022-01-06 04:00:00+00:00,2022-01-06 08:00:00+00:00,long,43222.22,42865.15,1,-9.16792075507692
2022-01-06 12:00:00+00:00,2022-01-06 16:00:00+00:00,long,42947.79,43409.03,1,10.850485843227943
2022-02-06 00:00:00+00:00,2022-02-11 00:00:00+00:00,long,41429.06,43310.87,30,2189.406222305479
2022-02-11 12:00:00+00:00,2022-02-11 16:00:00+00:00,long,43648.87,42725.35,1,-180.66981223184848
2022-02-15 00:00:00+00:00,2022-02-17 04:00:00+00:00,long,43535.1,43902.4,13,-106.3994563928427
2022-03-01 16:00:00+00:00,2022-03-04 12:00:00+00:00,long,43693.7,40694.6,17,-5808.803530567675
2022-03-19 04:00:00+00:00,2022-03-21 00:00:00+00:00,long,41605.1,40811.3,11,-2006.6209064522554
2022-03-21 08:00:00+00:00,2022-03-21 12:00:00+00:00,long,41218.7,41198.3,1,-29.31266082674847
2022-03-21 20:00:00+00:00,2022-03-31 16:00:00+00:00,long,40982.0,45578.1,59,12470.483755015506
2022-04-01 12:00:00+00:00,2022-04-02 16:00:00+00:00,long,46523.5,46099.0,7,-1349.1070941440994
2022-04-03 04:00:00+00:00,2022-04-04 16:00:00+00:00,long,46363.7,45905.6,9,-1325.7154917736916
2022-04-06 20:00:00+00:00,2022-04-07 00:00:00+00:00,long,43159.7,43292.0,1,110.02065025901538
2022-06-30 08:00:00+00:00,2022-06-30 16:00:00+00:00,long,19088.7,18921.3,2,-37.81921089928073
2022-07-19 00:00:00+00:00,2022-07-22 16:00:00+00:00,long,21897.9,22578.9,22,-483.57223956832604
2022-07-22 20:00:00+00:00,2022-07-23 08:00:00+00:00,long,22675.1,22226.3,3,-142.05531748736394
2022-07-27 20:00:00+00:00,2022-08-01 16:00:00+00:00,long,22941.1,22944.9,29,-679.250252629543
