ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,train_cagr,train_sharpe,train_max_drawdown,train_turnover_multiple,train_max_leverage_observed,validation_cagr,validation_sharpe,validation_max_drawdown,validation_turnover_multiple,validation_max_leverage_observed,pre_cagr,pre_sharpe,pre_max_drawdown,pre_turnover_multiple,pre_max_leverage_observed,score
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.15,0.5,False,72,True,12,90,1.25,1.1,0.25,36,0.6879017410412316,1.3490246944232416,-0.2882501706089875,233.08064226005922,3.964856865493772,1.620516656737382,1.9031721774739707,-0.30147663853801254,252.60940733885965,4.825003247208501,1.0125782848871934,1.5916659232261832,-0.3014766385380141,485.6900495989188,4.825003247208501,1.2570842474760477
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.15,0.5,False,72,True,12,90,1.25,1.1,0.25,36,0.6879017410412316,1.3490246944232416,-0.2882501706089875,233.08064226005922,3.964856865493772,1.620516656737382,1.9031721774739707,-0.30147663853801254,252.60940733885965,4.825003247208501,1.0125782848871934,1.5916659232261832,-0.3014766385380141,485.6900495989188,4.825003247208501,1.2570842474760477
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.35,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.7758624365459077,1.3354856050578996,-0.35403442786326056,289.6723756168682,4.87603515135259,1.5601772549854096,1.7546684284044562,-0.36203322269492677,313.8145710527256,5.0,1.0556044458390192,1.5160086983896601,-0.3620332226949252,603.4869466695939,5.0,1.2457614384895022
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,6.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.7195024931306828,1.3363272600208753,-0.32945838613619627,268.855653025921,4.514847362363509,1.6198347554637103,1.8218504503245518,-0.33839133364779117,292.8270773573346,5.494310115868895,1.0348845740210701,1.5480532231935946,-0.33839133364779184,561.6827303832556,5.494310115868895,1.244671650366276
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.35,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7732486169163244,1.3329999703131585,-0.35724470807511133,287.677001623234,4.87603515135259,1.554209511005857,1.751289407599336,-0.36283852815022344,312.16756342892097,5.0,1.0518724699586355,1.513140933347551,-0.3640772949298351,599.8445650521551,5.0,1.2402975475742353
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,6.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7169716274075422,1.3336801283155681,-0.3327908028578628,266.8602790322868,4.514847362363509,1.6137279505310045,1.8183924407549588,-0.33922648225934815,291.18006973353,5.494310115868895,1.0311902153301324,1.545060497476851,-0.34018766414104684,558.0403487658168,5.494310115868895,1.2393379092199117
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,5.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.752142564964853,1.3363236765653494,-0.3428494332779395,281.0763645270992,4.720067697016395,1.5393288179181766,1.7692027142476032,-0.3517337051341711,304.6492960858511,5.0,1.032431140163578,1.523194726509675,-0.35173370513417124,585.7256606129504,5.0,1.2310046496478282
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.35,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.705586406187094,1.33549334350777,-0.32511749390917033,263.33852328806194,4.432759228502354,1.5811056868689994,1.8207482941159538,-0.3332695723327507,286.9838917300022,5.394413568307643,1.012960466316188,1.5471047714215491,-0.3332695723327508,550.322415018064,5.394413568307643,1.2266649088210457
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,5.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7494539524004007,1.3336765471429695,-0.3462568560129953,278.99029171557254,4.720067697016395,1.533150132200754,1.765609892388402,-0.35258812020686736,302.92742447914634,5.0,1.0285817809256574,1.520143060796845,-0.3532062454121778,581.9177161947189,5.0,1.2257263315509594
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.35,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.7408845683737044,1.3354894743173236,-0.3396645680051493,276.5054494524651,4.654397189927472,1.5275534322700577,1.773786695142872,-0.3477552402919102,300.00481782305627,5.0,1.0208264677831358,1.5248988944400754,-0.34775524029190974,576.5102672755213,5.0,1.222492326810632
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.35,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7032914834553619,1.3330077048259321,-0.32817892857018993,261.5245469302127,4.432759228502354,1.5756192899573254,1.8175226107645828,-0.3340366227886986,285.486612071998,5.394413568307643,1.0096238780816615,1.5443039826478548,-0.33549176617548715,547.0111590022107,5.394413568307643,1.2214568605120997
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.35,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7384318707370101,1.333003837603989,-0.34280343293984816,274.60077427672337,4.654397189927472,1.5219208897708896,1.7704470468766227,-0.34854214438255426,298.43267418215186,5.0,1.0173168826491703,1.5220479986833555,-0.34978953275338265,573.0334484588752,5.0,1.2172401362995326
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.15,0.65,False,72,True,12,90,1.25,1.1,0.25,36,0.6568850412658762,1.3516928877443553,-0.27229165637786745,223.79554041504846,3.7760541576131157,1.5246391048543884,1.9050490924909682,-0.28910239347686606,241.65313849307827,4.595241187817621,0.9608535275042343,1.5939464724387795,-0.28910239347686595,465.4486789081267,4.595241187817621,1.2157250581688828
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.15,0.65,False,72,True,12,90,1.25,1.1,0.25,36,0.6568850412658762,1.3516928877443553,-0.27229165637786745,223.79554041504846,3.7760541576131157,1.5246391048543884,1.9050490924909682,-0.28910239347686606,241.65313849307827,4.595241187817621,0.9608535275042343,1.5939464724387795,-0.28910239347686595,465.4486789081267,4.595241187817621,1.2157250581688828
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.15,0.5,False,72,True,12,90,1.25,1.1,0.25,36,0.6546556478260179,1.349028680915519,-0.27559272215772,221.98156405719922,3.7760541576131157,1.521647885769652,1.9031683647414883,-0.2885800974661519,240.5803879417711,4.595241187817621,0.9583414474049206,1.5916663657474346,-0.28858009746615176,462.5619519989703,4.595241187817621,1.212899469163039
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.15,0.5,False,72,True,12,90,1.25,1.1,0.25,36,0.6546556478260179,1.349028680915519,-0.27559272215772,221.98156405719922,3.7760541576131157,1.521647885769652,1.9031683647414883,-0.2885800974661519,240.5803879417711,4.595241187817621,0.9583414474049206,1.5916663657474346,-0.28858009746615176,462.5619519989703,4.595241187817621,1.212899469163039
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,6.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6927880267104167,1.3372935636173593,-0.3168690245803585,259.31342727292713,4.342462281255083,1.5448678283809794,1.823125693826984,-0.32673935287865385,282.2433226212879,5.284527365990264,0.9925832537631993,1.549151225692638,-0.3267393528786541,541.5567498942149,5.284527365990264,1.211712076507565
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.7195024931306828,1.3363272600208753,-0.32945838613619627,268.855653025921,4.514847362363509,1.5082541919787418,1.78725282715754,-0.3383913336477916,291.8384571255968,5.0,0.9997596619298412,1.5316376399826779,-0.3383913336477914,560.6941101515179,5.0,1.209089789649452
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,6.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.69019049198432,1.3344639646316014,-0.3204111595712441,257.22735446140047,4.342462281255083,1.5386756651632885,1.8193997518465939,-0.3276267105113262,280.5214510145831,5.284527365990264,0.9888093651410355,1.5459392538138255,-0.32765815228506867,537.7488054759835,5.284527365990264,1.2067779639749858
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7169716274075422,1.3336801283155681,-0.3327908028578628,266.8602790322868,4.514847362363509,1.5024074800668172,1.7837016378793784,-0.3392264822593485,290.1914495017922,5.0,0.9961290729612291,1.5286039253426136,-0.3398833384573625,557.0517285340791,5.0,1.2040020444687467
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6866148973989195,1.336330843417223,-0.3159179983211672,256.63494152474277,4.309627027710622,1.5281449228844366,1.8218453527811083,-0.32487116968785734,279.51675565927394,5.244568746965763,0.9829842130148159,1.5480528418584742,-0.3248711696878559,536.1516971840167,5.244568746965763,1.2034376597295837
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.35,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.705586406187094,1.33549334350777,-0.32511749390917033,263.33852328806194,4.432759228502354,1.4937069131395724,1.7934815643056694,-0.33326957233275056,286.1950645933869,5.0,0.9854103215595635,1.5341380252489856,-0.3332695723327501,549.5335878814487,5.0,1.1987452950892288
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6842386592220675,1.3336837094290739,-0.31916974115290064,254.73026634900106,4.309627027710622,1.5225110622742601,1.8183872686579858,-0.325685682384781,277.9446120183695,5.244568746965763,0.9795403488207186,1.5450600803858296,-0.32637517908203084,532.6748783673706,5.244568746965763,1.1985132477854668
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.35,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.7032914834553619,1.3330077048259321,-0.32817892857018993,261.5245469302127,4.432759228502354,1.4884062910160916,1.7901853355677102,-0.3340366227886983,284.69778493538274,5.0,0.9821193991443078,1.5313060041939068,-0.3353204890972624,546.2223318655954,5.0,1.1936853293559913
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,5.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6927880267104167,1.3372935636173593,-0.3168690245803585,259.31342727292713,4.342462281255083,1.4834557171510387,1.8040751561217239,-0.3267393528786535,281.6742678893074,5.0,0.9732057434977395,1.5400611561565503,-0.32673935287865385,540.9876951622344,5.0,1.1920675280334618
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.15,5.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.69019049198432,1.3344639646316014,-0.3204111595712441,257.22735446140047,4.342462281255083,1.4774129816607977,1.8002900946922349,-0.3276267105113265,279.95239628260254,5.0,0.9694685552570406,1.5368231846953593,-0.3276352926683437,537.1797507440031,5.0,1.1871835997159146
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6866148973989195,1.336330843417223,-0.3159179983211672,256.63494152474277,4.309627027710622,1.4758019693235638,1.805559860059228,-0.3248711696878569,279.02761816534235,5.0,0.9664564585330955,1.540275257405348,-0.32487116968785723,535.6625596900851,5.0,1.1866794883469436
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6842386592220675,1.3336837094290739,-0.31916974115290064,254.73026634900106,4.309627027710622,1.4702847527006888,1.8020541565691863,-0.32568568238478124,277.45547452443805,5.0,0.9630412982194905,1.5372614259657513,-0.32637517908203084,532.185740873439,5.0,1.1817835486999242
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,6.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6623224229288167,1.3372968613391965,-0.30433201125333553,248.0389304349738,4.153659573374428,1.4613536436248222,1.8231210345774405,-0.31417727225064784,269.97187381166674,5.054765306599384,0.9448582749373513,1.5491508895228085,-0.31417727225064773,518.0108042466406,5.054765306599384,1.1738800165095449
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6623224229288167,1.3372968613391965,-0.30433201125333553,248.0389304349738,4.153659573374428,1.449810878189027,1.8194593949210658,-0.3141772722506472,269.862343198468,5.0,0.9412043865420585,1.547396735288904,-0.31417727225064773,517.9012736334419,5.0,1.1701723731421618
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,6.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6598757182233519,1.3344672597171652,-0.30778929949689393,246.0435564413396,4.153659573374428,1.455616256356144,1.8193950113836728,-0.3150429862716132,268.3248661878621,5.054765306599384,0.9413273601314762,1.5459388786105746,-0.31504298627161387,514.3684226292017,5.054765306599384,1.1692041708693128
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.1,5.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6598757182233519,1.3344672597171652,-0.30778929949689393,246.0435564413396,4.153659573374428,1.4441003969749238,1.8157215063728396,-0.31504298627161376,268.21533557466336,5.0,0.9376801054167958,1.5441794702686162,-0.3150429862716142,514.258892016003,5.0,1.1655031020478914
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6535178285403576,1.3363344267544,-0.30222951772394235,244.41423002356453,4.104406693057735,1.4378193473003842,1.8218402550913375,-0.3111730101460094,266.20643396121324,4.994827378062632,0.9312355158676471,1.5480524604220904,-0.3111730101460084,510.6206639847777,4.994827378062632,1.1624621302787554
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6535178285403576,1.3363344267544,-0.30222951772394235,244.41423002356453,4.104406693057735,1.4378193473003842,1.8218402550913375,-0.3111730101460094,266.20643396121324,4.994827378062632,0.9312355158676471,1.5480524604220904,-0.3111730101460084,510.6206639847777,4.994827378062632,1.1624621302787554
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6512929657962154,1.3336872904834887,-0.30539477792938097,242.6002536657153,4.104406693057735,1.432637519757907,1.8183820964152901,-0.31196548193777196,264.70915430320906,4.994827378062632,0.9280343910526438,1.5450596631938325,-0.312396578575303,507.30940796892435,4.994827378062632,1.1579321643386407
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.25,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6512929657962154,1.3336872904834887,-0.30539477792938097,242.6002536657153,4.104406693057735,1.432637519757907,1.8183820964152901,-0.31196548193777196,264.70915430320906,4.994827378062632,0.9280343910526438,1.5450596631938325,-0.312396578575303,507.30940796892435,4.994827378062632,1.1579321643386407
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6317047341590405,1.337300159010912,-0.2916723901812076,236.76443359702046,3.964856865493772,1.3790524366873402,1.8231163752038322,-0.3014648918480164,257.7004250020455,4.825003247208501,0.8973004702855572,1.54915055326716,-0.3014648918480165,494.46485859906596,4.825003247208501,1.1363053105314085
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6317047341590405,1.337300159010912,-0.2916723901812076,236.76443359702046,3.964856865493772,1.3790524366873402,1.8231163752038322,-0.3014648918480164,257.7004250020455,4.825003247208501,0.8973004702855572,1.54915055326716,-0.3014648918480165,494.46485859906596,4.825003247208501,1.1363053105314085
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,5.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6294058578188391,1.334470554752689,-0.2950393830593927,234.85975842127874,3.964856865493772,1.3737508221749448,1.8193902707972849,-0.30230764317086267,256.12828136114115,4.825003247208501,0.8940054137176956,1.5459385033217923,-0.30230764317086267,490.98803978241983,4.825003247208501,1.1318625425928739
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.6294058578188391,1.334470554752689,-0.2950393830593927,234.85975842127874,3.964856865493772,1.3737508221749448,1.8193902707972849,-0.30230764317086267,256.12828136114115,4.825003247208501,0.8940054137176956,1.5459385033217923,-0.30230764317086267,490.98803978241983,4.825003247208501,1.1318625425928739
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6009639243794731,1.3373034566325301,-0.278891282266725,225.48993675906706,3.7760541576131157,1.2980229787475155,1.8231117157061592,-0.28860213352746444,245.42897619242427,4.595241187817621,0.8499526839865104,1.549150216925701,-0.2886021335274642,470.9189129514913,4.595241187817621,1.0990308496378336
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.15,0.65,False,48,True,12,90,1.25,1.1,0.25,36,0.6009639243794731,1.3373034566325301,-0.278891282266725,225.48993675906706,3.7760541576131157,1.2980229787475155,1.8231117157061592,-0.28860213352746444,245.42897619242427,4.595241187817621,0.8499526839865104,1.549150216925701,-0.2886021335274642,470.9189129514913,4.595241187817621,1.0990308496378336
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,5.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.5988097746457413,1.3344738497381814,-0.2821624105044678,223.67596040121782,3.7760541576131157,1.2931383022936647,1.8193855300874247,-0.2894205723375053,243.93169653442007,4.595241187817621,0.8468862897561658,1.545938127947478,-0.2894205723375064,467.6076569356379,4.595241187817621,1.0948147733893288
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.0,6.0,1.15,0.5,False,48,True,12,90,1.25,1.1,0.25,36,0.5988097746457413,1.3344738497381814,-0.2821624105044678,223.67596040121782,3.7760541576131157,1.2931383022936647,1.8193855300874247,-0.2894205723375053,243.93169653442007,4.595241187817621,0.8468862897561658,1.545938127947478,-0.2894205723375064,467.6076569356379,4.595241187817621,1.0948147733893288
