,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2022-06-02 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08853535774792509,-0.06914424442618428,-0.06598032409703924,-0.08118257956290842,-0.5631408795113703
2022-06-02 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08853535774792509,-0.06914424442618428,-0.06598032409703924,-0.08118257956290842,-0.5601509713992681
2022-06-02 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08853046398314912,-0.06914424442618428,-0.06598032409703924,-0.08117764632016988,-0.5596171634143758
2022-06-02 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08853046398314912,-0.06914424442618428,-0.06598032409703924,-0.08117764632016988,-0.5584824568235389
2022-06-03 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08852557019549623,-0.06914424442618428,-0.06598032409703924,-0.08117271305437024,-0.5560774039079994
2022-06-03 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08852557019549623,-0.06914424442618428,-0.06598032409703924,-0.08117271305437024,-0.5550068709546907
2022-06-03 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08852067638071848,-0.06914424442618428,-0.06598032409703924,-0.0811677797612268,-0.5562640908535357
2022-06-03 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08852067638071848,-0.06763266930756273,-0.06443542738330532,-0.08003574422484105,-0.5661862103104283
2022-06-03 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08851578254034509,-0.06705585830331195,-0.06385638278924399,-0.07960650522789459,-0.5699389096140568
2022-06-03 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08851578254034509,-0.06721216204408431,-0.06401329178622728,-0.07972148217893782,-0.5688625426937001
2022-06-04 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08851088867420598,-0.0674974224517304,-0.06429965681000427,-0.07992637850380446,-0.5670788072687729
2022-06-04 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08851088867420598,-0.06717739924394583,-0.06397839437382302,-0.07969096833309675,-0.5691148617685262
2022-06-04 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08850599478145116,-0.06750920219262002,-0.06431148216567739,-0.07993010247370869,-0.5669665034030988
2022-06-04 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08850599478145116,-0.0674591974552271,-0.06426128379454477,-0.07989331861960225,-0.567269869689595
2022-06-04 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08850110086038132,-0.06784524611758092,-0.06464882735618482,-0.08017235870299788,-0.5647875167106693
2022-06-04 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08850110086038132,-0.06739773201301102,-0.06419958033921125,-0.07984316225479482,-0.5676651209570973
2022-06-05 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08849620691456483,-0.06787301327380302,-0.06467670203538556,-0.08018784410655788,-0.5646635449108992
2022-06-05 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08849620691456483,-0.06764421160501444,-0.06444701437608669,-0.08001953410135676,-0.5660082743154642
2022-06-05 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.088491312940433,-0.06737014077331993,-0.0641718822577444,-0.07981298392148894,-0.5678401399685373
2022-06-05 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.088491312940433,-0.0675297175790639,-0.06433207699401455,-0.07993037168933681,-0.5668177372433747
