,baseline,relax_probes,softer_short_block,freer_range_rebound,balanced_relax,balanced_relax_plus,probe_range_relax_only
2026-02-10 00:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.481816655654,10067.767921848721
2026-02-10 04:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-10 08:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-10 12:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-10 16:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-10 20:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-11 00:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-11 04:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-11 08:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-11 12:00:00+00:00,9835.811946076974,9426.774833688067,10037.03981650396,9835.811946076974,9751.715905821999,10575.273287408389,10067.767921848721
2026-02-11 16:00:00+00:00,9848.156578336468,9438.582742805844,10049.921171905171,9848.156578336468,9764.060538081492,10575.273287408389,10080.649277249931
2026-02-11 20:00:00+00:00,9823.626007664709,9415.118718685031,10024.324054682467,9823.626007664709,9739.529967409733,10575.273287408389,10055.052160027228
2026-02-12 00:00:00+00:00,9834.706413331469,9425.717367583671,10035.886217117348,9834.706413331469,9750.610373076493,10575.273287408389,10066.614322462108
2026-02-12 04:00:00+00:00,9823.487090355204,9414.985841258545,10024.17909748994,9823.487090355204,9739.391050100228,10575.273287408389,10054.9072028347
2026-02-12 08:00:00+00:00,9831.561614588663,9422.709299220985,10032.60468799442,9831.561614588663,9747.465574333688,10575.273287408389,10063.332793339181
2026-02-12 12:00:00+00:00,9810.640625391326,9402.697918249622,10010.774090571113,9810.640625391326,9726.544585136351,10575.273287408389,10041.502195915873
2026-02-12 16:00:00+00:00,9811.874834200555,9425.05571907564,10012.061710901087,9811.874834200555,9749.918649636282,10575.273287408389,10042.789816245848
2026-02-12 20:00:00+00:00,9811.874834200555,9454.79457790409,10012.061710901087,9811.874834200555,9781.009274775115,10575.273287408389,10042.789816245848
2026-02-13 00:00:00+00:00,9811.874834200555,9443.96120893305,10012.061710901087,9811.874834200555,9769.683479941754,10575.273287408389,10042.789816245848
2026-02-13 04:00:00+00:00,9811.874834200555,9437.967630755385,10012.061710901087,9811.874834200555,9763.417466392377,10575.273287408389,10042.789816245848
2026-02-13 08:00:00+00:00,9811.874834200555,9445.336117219185,10012.061710901087,9811.874834200555,9771.120884059077,10575.273287408389,10042.789816245848
2026-02-13 12:00:00+00:00,9811.874834200555,9424.375456223142,10012.061710901087,9811.874834200555,9749.207465745032,10575.273287408389,10042.789816245848
2026-02-13 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-13 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-14 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-15 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-16 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-17 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-18 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-19 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-20 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-21 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 12:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 16:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-22 20:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-23 00:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-23 04:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-23 08:00:00+00:00,9811.874834200555,9423.623555299479,10012.061710901087,9811.874834200555,9748.421074394042,10575.273287408389,10042.789816245848
2026-02-23 12:00:00+00:00,9809.570717389774,9423.623555299479,10009.50158111133,9809.570717389774,9748.421074394042,10572.713157618631,10040.22968645609
2026-02-23 16:00:00+00:00,9814.338918824553,9423.623555299479,10014.79958270553,9814.338918824553,9748.421074394042,10578.01115921283,10045.52768805029
2026-02-23 20:00:00+00:00,9826.697429491722,9423.623555299479,10028.531261224605,9826.697429491722,9748.421074394042,10591.742837731907,10059.259366569366
2026-02-24 00:00:00+00:00,9823.472662317792,9423.623555299479,10024.948186586906,9823.472662317792,9748.421074394042,10588.159763094207,10055.676291931666
2026-02-24 04:00:00+00:00,9833.045919659326,9423.623555299479,10035.585139188608,9833.045919659326,9748.421074394042,10598.79671569591,10066.313244533369
2026-02-24 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-24 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-24 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-24 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-25 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-26 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-27 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-02-28 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-01 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-02 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-03 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-04 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-05 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-06 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-07 20:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 00:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 04:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 08:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 12:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 16:00:00+00:00,9839.842257340337,9423.623555299479,10043.136625500843,9839.842257340337,9748.421074394042,10606.348202008145,10073.864730845604
2026-03-08 20:00:00+00:00,9838.72317450708,9422.504472466222,10042.017542667587,9838.72317450708,9747.301991560786,10605.089233820732,10072.745648012347
2026-03-09 00:00:00+00:00,9849.63244077396,9433.413738733101,10052.926808934466,9849.63244077396,9758.211257827665,10617.362158370972,10083.654914279226
2026-03-09 04:00:00+00:00,9839.734067680864,9423.515365640005,10043.02843584137,9839.734067680864,9748.312884734569,10606.22648864124,10073.75654118613
2026-03-09 08:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-09 12:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-09 16:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-09 20:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 00:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 04:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 08:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 12:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 16:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-10 20:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 00:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 04:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 08:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 12:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 16:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-11 20:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 00:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 04:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 08:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 12:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 16:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-12 20:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-13 00:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-13 04:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-13 08:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-13 12:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
2026-03-13 16:00:00+00:00,9833.351379136122,9417.132677095264,10036.645747296629,9833.351379136122,9741.930196189827,10599.045964028404,10067.373852641389
