entry_time,side,equity_before,entry_permission_reason,entry_trend_quality,entry_direction_context,entry_signal_mode,exit_time,holding_minutes,pnl,exit_reason,equity_at_trigger
2020-10-15 20:01:00+00:00,long,10148.898314056481,confirmed_breakout_long,0.8224597191987447,breakout_follow,breakout,2020-10-16 00:00:00+00:00,239.0,-21.88674407858707,signal,
2020-10-19 16:00:00+00:00,long,10127.011569977894,confirmed_breakout_long,1.0,breakout_follow,breakout,2020-10-19 18:43:00+00:00,163.0,-81.2810799984145,stop_loss,10050.09927038333
2020-10-20 16:01:00+00:00,long,10045.73048997948,confirmed_breakout_long,0.9091141600067175,breakout_follow,breakout,2020-10-21 00:00:00+00:00,479.0,-21.620505196209706,signal,
2020-10-21 04:00:00+00:00,long,10024.10998478327,confirmed_breakout_long,0.9311258024971685,breakout_follow,breakout,2020-10-21 08:00:00+00:00,240.0,7.294570297761311,signal,
2020-10-21 16:00:00+00:00,long,10031.404555081032,confirmed_breakout_long,1.0,breakout_follow,breakout,2020-10-21 22:49:00+00:00,409.0,155.45252593690566,take_profit,10189.48841402859
2020-10-24 16:01:00+00:00,long,10186.857081017937,confirmed_breakout_long,0.8362132029398875,breakout_follow,breakout,2020-10-24 20:00:00+00:00,239.0,-3.9157707249905798,signal,
2020-10-27 12:00:00+00:00,long,10182.941310292947,confirmed_breakout_long,0.9029822526175502,breakout_follow,breakout,2020-10-27 20:00:00+00:00,480.0,82.5515110038923,signal,
2020-10-29 16:00:00+00:00,long,10265.492821296839,confirmed_breakout_long,0.8068041467791791,breakout_follow,breakout,2020-10-29 20:00:00+00:00,240.0,15.785940388797826,signal,
2020-10-31 12:00:00+00:00,long,10281.278761685637,confirmed_breakout_long,0.9583269956819258,breakout_follow,breakout,2020-10-31 16:00:00+00:00,240.0,-30.242668933924506,signal,
2020-11-04 00:00:00+00:00,long,10251.036092751712,confirmed_breakout_long,0.7833083100316127,breakout_follow,breakout,2020-11-04 00:59:00+00:00,59.0,-80.55372246464685,stop_loss,10173.113271055063
2020-11-04 04:00:00+00:00,long,10170.482370287065,confirmed_breakout_long,0.7371078063510904,breakout_follow,breakout,2020-11-04 05:49:00+00:00,109.0,-30.80444631150931,stop_loss,10142.170719716363
2020-11-04 20:01:00+00:00,long,10139.677923975556,confirmed_breakout_long,0.818623498788674,breakout_follow,breakout,2020-11-05 00:00:00+00:00,239.0,-1.3046598607961641,signal,
2020-11-05 12:00:00+00:00,long,10138.37326411476,confirmed_breakout_long,0.921403015975554,breakout_follow,breakout,2020-11-05 16:03:00+00:00,243.0,156.85628583937796,take_profit,10297.416033868369
2020-11-12 16:00:00+00:00,long,10295.229549954138,confirmed_breakout_long,0.8653817305272674,breakout_follow,breakout,2020-11-12 20:00:00+00:00,240.0,-19.77402588644145,signal,
2020-11-16 20:00:00+00:00,long,10275.455524067696,confirmed_breakout_long,0.8495688262140442,breakout_follow,breakout,2020-11-17 00:00:00+00:00,240.0,-27.360991240155272,signal,
2020-11-17 16:00:00+00:00,long,10248.094532827541,confirmed_breakout_long,0.9618833112362108,breakout_follow,breakout,2020-11-17 17:58:00+00:00,118.0,162.9625554984741,take_profit,10413.815784166598
2020-11-17 20:01:00+00:00,long,10411.057088326015,confirmed_breakout_long,1.0,breakout_follow,breakout,2020-11-18 00:00:00+00:00,239.0,-17.84315278169379,signal,
2020-11-18 08:00:00+00:00,long,10393.213935544321,confirmed_breakout_long,0.9988526048349164,breakout_follow,breakout,2020-11-18 12:00:00+00:00,240.0,37.018586549454994,signal,
2020-11-20 16:00:00+00:00,long,10430.232522093776,confirmed_breakout_long,0.9061941506823843,breakout_follow,breakout,2020-11-20 20:00:00+00:00,240.0,-10.235881541324488,signal,
2020-11-24 12:00:00+00:00,long,10419.996640552452,confirmed_breakout_long,0.8118027347239976,breakout_follow,breakout,2020-11-24 20:00:00+00:00,480.0,14.467385255835325,signal,
2020-11-26 12:00:00+00:00,short,10434.464025808287,confirmed_breakout_short,0.9096630516137221,breakout_follow,breakout,2020-11-26 16:00:00+00:00,240.0,23.09277421562365,signal,
2020-11-30 16:00:00+00:00,long,10457.556800023911,confirmed_breakout_long,1.0,breakout_follow,breakout,2020-12-01 00:00:00+00:00,480.0,70.33485644307984,signal,
2020-12-09 00:00:00+00:00,short,10527.89165646699,confirmed_breakout_short,0.920810165985708,breakout_follow,breakout,2020-12-09 08:00:00+00:00,480.0,93.46590103746348,signal,
2020-12-10 16:01:00+00:00,short,10621.357557504454,confirmed_breakout_short,0.8069035145162583,breakout_follow,breakout,2020-12-10 20:00:00+00:00,239.0,-67.32641654340478,signal,
2020-12-11 04:00:00+00:00,short,10554.03114096105,confirmed_breakout_short,0.9185736422456858,breakout_follow,breakout,2020-12-11 08:00:00+00:00,240.0,37.530884115953086,signal,
2020-12-11 12:00:00+00:00,short,10591.562025077003,confirmed_breakout_short,0.8823560737894658,breakout_follow,breakout,2020-12-11 13:48:00+00:00,108.0,-70.22798243054422,stop_loss,10523.2830288031
2020-12-15 04:00:00+00:00,long,10521.334042646458,confirmed_breakout_long,0.8546188423737573,breakout_follow,breakout,2020-12-15 04:55:00+00:00,55.0,-83.29740045754261,stop_loss,10441.289861448648
2020-12-16 12:01:00+00:00,long,10438.036642188916,confirmed_breakout_long,0.9298480219653116,breakout_follow,breakout,2020-12-16 13:44:00+00:00,103.0,159.51246348715176,take_profit,10600.90144638294
2020-12-17 04:00:00+00:00,long,10597.549105676067,confirmed_breakout_long,0.9468766102137192,breakout_follow,breakout,2020-12-17 08:05:00+00:00,245.0,166.4825690415746,take_profit,10766.181042489176
2020-12-19 16:01:00+00:00,long,10764.031674717642,confirmed_breakout_long,0.9062689802282264,breakout_follow,breakout,2020-12-20 00:00:00+00:00,479.0,32.01301621753737,signal,
2020-12-26 16:00:00+00:00,long,10796.04469093518,confirmed_breakout_long,0.9138435457369662,breakout_follow,breakout,2020-12-26 21:36:00+00:00,336.0,175.80228974953752,take_profit,10974.025901820405
2020-12-27 12:00:00+00:00,long,10971.846980684717,confirmed_breakout_long,0.9535149436095987,breakout_follow,breakout,2020-12-27 12:10:00+00:00,10.0,-85.29191267271199,stop_loss,10888.284582014106
2020-12-30 08:00:00+00:00,long,10886.555068012005,confirmed_breakout_long,0.9001142165417362,breakout_follow,breakout,2020-12-30 08:27:00+00:00,27.0,-84.36349758174038,stop_loss,10803.955849122218
2021-01-02 20:00:00+00:00,long,10802.191570430265,confirmed_breakout_long,0.9527957337412556,breakout_follow,breakout,2021-01-02 20:23:00+00:00,23.0,-83.3427769761729,stop_loss,10720.56290605667
2021-01-03 12:00:00+00:00,long,10718.848793454092,confirmed_breakout_long,0.9029228362296404,breakout_follow,breakout,2021-01-03 15:06:00+00:00,186.0,-83.01621525357041,stop_loss,10637.170153307614
2021-01-06 08:00:00+00:00,long,10635.832578200521,confirmed_breakout_long,0.8454955658433746,breakout_follow,breakout,2021-01-06 12:00:00+00:00,240.0,16.18437438089495,signal,
2021-01-07 00:00:00+00:00,long,10652.016952581416,confirmed_breakout_long,0.8796734126075514,breakout_follow,breakout,2021-01-07 04:00:00+00:00,240.0,41.95942287085927,signal,
2021-01-07 20:00:00+00:00,long,10693.976375452276,confirmed_breakout_long,1.0,breakout_follow,breakout,2021-01-08 00:00:00+00:00,240.0,14.421138028650603,signal,
2021-01-08 16:00:00+00:00,long,10708.397513480926,confirmed_breakout_long,0.9077362015248103,breakout_follow,breakout,2021-01-08 20:00:00+00:00,240.0,-21.665235789276267,signal,
2021-01-11 16:00:00+00:00,short,10686.73227769165,confirmed_breakout_short,0.9336244645705227,breakout_follow,breakout,2021-01-11 21:12:00+00:00,312.0,-67.64695080874662,stop_loss,10619.609031696042
2021-01-14 16:01:00+00:00,long,10619.085326882903,confirmed_breakout_long,0.896281303654177,breakout_follow,breakout,2021-01-14 20:00:00+00:00,239.0,7.411417111670744,signal,
2021-01-21 12:00:00+00:00,short,10626.496743994574,confirmed_breakout_short,0.9656952412913122,breakout_follow,breakout,2021-01-21 19:44:00+00:00,464.0,-23.67221502348184,stop_loss,10603.707326156338
2021-01-22 04:00:00+00:00,short,10602.824528971092,confirmed_breakout_short,0.9137667432300622,breakout_follow,breakout,2021-01-22 08:00:00+00:00,240.0,2.7511276866025582,signal,
2021-02-06 04:00:00+00:00,long,10605.575656657695,confirmed_breakout_long,0.9393991891466,breakout_follow,breakout,2021-02-06 08:00:00+00:00,240.0,-6.9832024804418324,signal,
2021-02-06 12:00:00+00:00,long,10598.592454177253,confirmed_breakout_long,0.8960197130008973,breakout_follow,breakout,2021-02-06 16:00:00+00:00,240.0,52.40915728939035,signal,
2021-02-08 20:00:00+00:00,long,10651.001611466643,confirmed_breakout_long,0.9024914159213575,breakout_follow,breakout,2021-02-08 23:25:00+00:00,205.0,167.94305561294823,take_profit,10820.280453799267
2021-02-09 04:00:00+00:00,long,10818.944667079591,confirmed_breakout_long,0.9049260633214338,breakout_follow,breakout,2021-02-09 08:00:00+00:00,240.0,41.12000917242949,signal,
2021-02-11 16:01:00+00:00,long,10860.064676252021,confirmed_breakout_long,0.9319545010110624,breakout_follow,breakout,2021-02-11 20:00:00+00:00,239.0,-24.46383137893281,signal,
2021-02-14 08:00:00+00:00,long,10835.600844873088,confirmed_breakout_long,0.6062012160096713,breakout_follow,breakout,2021-02-14 12:00:00+00:00,240.0,21.383889209280824,signal,
2021-02-17 08:00:00+00:00,long,10856.984734082369,confirmed_breakout_long,0.8657099368376973,breakout_follow,breakout,2021-02-17 12:00:00+00:00,240.0,10.087292760212222,signal,
2021-02-19 20:01:00+00:00,long,10867.072026842581,confirmed_breakout_long,0.9178822926635009,breakout_follow,breakout,2021-02-20 00:00:00+00:00,239.0,48.95069816983596,signal,
2021-02-20 16:00:00+00:00,long,10916.022725012417,confirmed_breakout_long,0.8663993439863433,breakout_follow,breakout,2021-02-20 20:00:00+00:00,240.0,56.22418438366185,signal,
2021-02-23 08:00:00+00:00,short,10972.246909396079,confirmed_breakout_short,0.9264240538346824,breakout_follow,breakout,2021-02-23 09:11:00+00:00,71.0,147.78767106276973,take_profit,11120.804948399807
2021-02-23 12:00:00+00:00,short,11120.034580458849,confirmed_breakout_short,0.9837955877839613,breakout_follow,breakout,2021-02-23 12:48:00+00:00,48.0,-71.58556664314892,stop_loss,11049.20350063369
2021-03-03 12:00:00+00:00,long,11048.4490138157,confirmed_breakout_long,0.7918062883851134,breakout_follow,breakout,2021-03-03 19:17:00+00:00,437.0,-85.52679994522987,stop_loss,10964.459705410804
2021-03-08 16:01:00+00:00,long,10962.92221387047,confirmed_breakout_long,0.6660677239937662,breakout_follow,breakout,2021-03-08 20:00:00+00:00,239.0,16.989573718334213,signal,
2021-03-09 04:01:00+00:00,long,10979.911787588804,confirmed_breakout_long,0.8225046755760319,breakout_follow,breakout,2021-03-09 08:00:00+00:00,239.0,-24.53738524887558,signal,
2021-03-10 16:00:00+00:00,long,10955.374402339929,confirmed_breakout_long,0.9089331747795908,breakout_follow,breakout,2021-03-10 21:11:00+00:00,311.0,-53.974428627450834,stop_loss,10903.347088851773
2021-03-11 16:01:00+00:00,long,10901.399973712478,confirmed_breakout_long,0.9073972005989863,breakout_follow,breakout,2021-03-11 20:00:00+00:00,239.0,10.463202451519464,signal,
2021-03-13 12:00:00+00:00,long,10911.863176163997,confirmed_breakout_long,0.9379780093296144,breakout_follow,breakout,2021-03-13 16:00:00+00:00,240.0,-14.85421124068489,signal,
2021-03-16 04:00:00+00:00,short,10897.008964923312,confirmed_breakout_short,0.9032221663622231,breakout_follow,breakout,2021-03-16 08:00:00+00:00,240.0,-40.59481088350367,signal,
2021-03-20 16:00:00+00:00,long,10856.414154039809,confirmed_breakout_long,0.8220746219367748,breakout_follow,breakout,2021-03-20 20:00:00+00:00,240.0,1.4214942270045867,signal,
2021-03-23 00:00:00+00:00,short,10857.835648266813,confirmed_breakout_short,0.8646734292397051,breakout_follow,breakout,2021-03-23 01:48:00+00:00,108.0,-71.92033675154016,stop_loss,10787.547456095544
2021-03-25 00:00:00+00:00,short,10785.915311515273,confirmed_breakout_short,0.9548971671893633,breakout_follow,breakout,2021-03-25 04:00:00+00:00,240.0,8.167834908570512,signal,
2021-03-25 16:00:00+00:00,short,10794.083146423844,confirmed_breakout_short,0.9486491005447628,breakout_follow,breakout,2021-03-25 18:40:00+00:00,160.0,-70.48160656802247,stop_loss,10725.013885703142
2021-03-29 12:00:00+00:00,long,10723.601539855821,confirmed_breakout_long,0.6773937234182876,breakout_follow,breakout,2021-03-29 20:00:00+00:00,480.0,-14.40870081977846,signal,
2021-03-30 12:00:00+00:00,long,10709.192839036043,confirmed_breakout_long,0.9246326671620229,breakout_follow,breakout,2021-03-30 16:00:00+00:00,240.0,-60.50292435694064,signal,
2021-04-02 04:01:00+00:00,long,10648.689914679102,confirmed_breakout_long,0.6708119882780633,breakout_follow,breakout,2021-04-02 08:00:00+00:00,239.0,-54.465041586714506,signal,
2021-04-07 12:01:00+00:00,short,10594.224873092387,confirmed_breakout_short,0.7943538823111091,breakout_follow,breakout,2021-04-07 16:00:00+00:00,239.0,-16.605987849754456,signal,
2021-04-10 08:00:00+00:00,long,10577.618885242633,confirmed_breakout_long,0.9239302391483504,breakout_follow,breakout,2021-04-10 12:00:00+00:00,240.0,3.543211542262725,signal,
2021-04-12 08:00:00+00:00,long,10581.162096784896,confirmed_breakout_long,0.7177304207363089,breakout_follow,breakout,2021-04-12 09:56:00+00:00,116.0,-83.40769247286516,stop_loss,10500.63386861806
2021-04-13 08:00:00+00:00,long,10497.75440431203,confirmed_breakout_long,0.8430425836508488,breakout_follow,breakout,2021-04-13 08:31:00+00:00,31.0,165.62201061085761,take_profit,10666.333640263281
2021-04-14 12:01:00+00:00,long,10663.376414922888,confirmed_breakout_long,0.8176980838344077,breakout_follow,breakout,2021-04-14 14:01:00+00:00,120.0,-90.243090669097,stop_loss,10575.709800001345
2021-04-19 16:00:00+00:00,short,10573.133324253791,confirmed_breakout_short,0.9173679737991653,breakout_follow,breakout,2021-04-19 20:00:00+00:00,240.0,-54.35354502392511,signal,
2021-04-22 04:00:00+00:00,short,10518.779779229866,confirmed_breakout_short,0.9193149922178103,breakout_follow,breakout,2021-04-22 08:00:00+00:00,240.0,-31.079003156997715,signal,
2021-04-22 20:00:00+00:00,short,10487.700776072868,confirmed_breakout_short,0.9229757041108351,breakout_follow,breakout,2021-04-23 02:21:00+00:00,381.0,138.6428027314796,take_profit,10627.387010710945
2021-04-26 00:00:00+00:00,short,10626.343578804348,confirmed_breakout_short,0.9319620387354839,breakout_follow,breakout,2021-04-26 00:34:00+00:00,34.0,-69.04789675414031,stop_loss,10558.605356635477
2021-04-30 16:00:00+00:00,long,10557.295682050208,confirmed_breakout_long,0.7776436273512144,breakout_follow,breakout,2021-04-30 20:00:00+00:00,240.0,-7.5411894651897455,signal,
2021-05-12 16:01:00+00:00,short,10549.754492585018,confirmed_breakout_short,0.8151172050292628,breakout_follow,breakout,2021-05-12 22:09:00+00:00,368.0,131.71300182386767,take_profit,10682.899110179133
2021-05-13 20:00:00+00:00,short,10681.467494408886,confirmed_breakout_short,0.9257970122348209,breakout_follow,breakout,2021-05-14 00:00:00+00:00,240.0,-38.703424693459965,signal,
2021-05-15 20:00:00+00:00,short,10642.764069715426,confirmed_breakout_short,0.8541068350630481,breakout_follow,breakout,2021-05-16 00:00:00+00:00,240.0,65.2505768258361,signal,
2021-05-16 20:00:00+00:00,short,10708.014646541262,confirmed_breakout_short,0.9648689262289356,breakout_follow,breakout,2021-05-17 04:00:00+00:00,480.0,103.45942946258401,signal,
2021-05-18 16:00:00+00:00,short,10811.474076003846,confirmed_breakout_short,0.9139543727120165,breakout_follow,breakout,2021-05-18 20:00:00+00:00,240.0,-11.852359562377387,signal,
2021-05-19 04:00:00+00:00,short,10799.621716441468,confirmed_breakout_short,0.916523700742617,breakout_follow,breakout,2021-05-19 11:32:00+00:00,452.0,143.86598474624589,take_profit,10944.188026647282
2021-05-21 16:00:00+00:00,short,10943.487701187714,confirmed_breakout_short,0.9339031071128443,breakout_follow,breakout,2021-05-21 20:00:00+00:00,240.0,21.232558239031277,signal,
2021-05-23 12:01:00+00:00,short,10964.720259426746,confirmed_breakout_short,0.920267554933992,breakout_follow,breakout,2021-05-23 16:38:00+00:00,277.0,143.6451869565808,take_profit,11108.913097757964
2021-05-29 16:00:00+00:00,short,11108.365446383326,confirmed_breakout_short,0.8698142285333252,breakout_follow,breakout,2021-05-29 20:00:00+00:00,240.0,19.604188650679134,signal,
2021-06-05 16:00:00+00:00,short,11127.969635034005,confirmed_breakout_short,0.8523320719448662,breakout_follow,breakout,2021-06-05 20:00:00+00:00,240.0,37.02965382685761,signal,
2021-06-08 00:00:00+00:00,short,11164.999288860863,confirmed_breakout_short,0.9295667920874946,breakout_follow,breakout,2021-06-08 08:00:00+00:00,480.0,46.68305386782231,signal,
2021-06-08 16:00:00+00:00,short,11211.682342728685,confirmed_breakout_short,0.9269891235237666,breakout_follow,breakout,2021-06-08 18:57:00+00:00,177.0,-73.20313574409374,stop_loss,11139.608566439156
2021-06-10 12:00:00+00:00,long,11138.479206984592,confirmed_breakout_long,0.9121393532835393,breakout_follow,breakout,2021-06-10 16:00:00+00:00,240.0,-67.26322866156079,signal,
2021-06-14 00:00:00+00:00,long,11071.21597832303,confirmed_breakout_long,0.8399768928726319,breakout_follow,breakout,2021-06-14 04:00:00+00:00,240.0,-2.961031501839898,signal,
2021-06-14 16:00:00+00:00,long,11068.254946821191,confirmed_breakout_long,0.937106672252791,breakout_follow,breakout,2021-06-14 19:06:00+00:00,186.0,-85.86701961325161,stop_loss,10984.054041341722
2021-06-18 16:00:00+00:00,short,10982.38792720794,confirmed_breakout_short,0.917281604882564,breakout_follow,breakout,2021-06-19 00:00:00+00:00,480.0,45.249926412236164,signal,
2021-06-20 12:00:00+00:00,short,11027.637853620176,confirmed_breakout_short,0.930867636426586,breakout_follow,breakout,2021-06-20 17:17:00+00:00,317.0,-72.17817126173031,stop_loss,10956.83147241178
2021-06-21 08:00:00+00:00,short,10955.459682358445,confirmed_breakout_short,0.9624867957804066,breakout_follow,breakout,2021-06-21 16:00:00+00:00,480.0,20.848456365236416,signal,
2021-06-22 12:00:00+00:00,short,10976.308138723682,confirmed_breakout_short,0.900078323834683,breakout_follow,breakout,2021-06-22 13:53:00+00:00,113.0,147.80533372387072,take_profit,11125.023173897976
2021-06-22 16:00:00+00:00,short,11124.113472447552,confirmed_breakout_short,0.9863819021292963,breakout_follow,breakout,2021-06-22 16:02:00+00:00,2.0,-41.43851137650017,stop_loss,11083.581126184705
2021-06-25 16:00:00+00:00,short,11082.674961071052,confirmed_breakout_short,0.6411751132478137,breakout_follow,breakout,2021-06-26 00:00:00+00:00,480.0,69.46410940554233,signal,
2021-06-29 16:00:00+00:00,long,11152.139070476594,confirmed_breakout_long,0.8994309229758026,breakout_follow,breakout,2021-06-29 20:00:00+00:00,240.0,10.196409361578844,signal,
2021-07-08 08:00:00+00:00,short,11162.335479838173,confirmed_breakout_short,0.7377413379978361,breakout_follow,breakout,2021-07-08 12:00:00+00:00,240.0,-23.008258829158876,signal,
2021-07-13 16:00:00+00:00,short,11139.327221009014,confirmed_breakout_short,0.6721392087061012,breakout_follow,breakout,2021-07-13 20:00:00+00:00,240.0,66.23514957635234,signal,
2021-07-15 12:00:00+00:00,short,11205.562370585367,confirmed_breakout_short,0.7020278165787777,breakout_follow,breakout,2021-07-15 20:00:00+00:00,480.0,45.66690202514292,signal,
2021-07-20 04:00:00+00:00,short,11251.22927261051,confirmed_breakout_short,0.8934474753550674,breakout_follow,breakout,2021-07-20 08:00:00+00:00,240.0,-31.465447204096563,signal,
2021-07-31 00:00:00+00:00,long,11219.763825406413,confirmed_breakout_long,0.9604435650795948,breakout_follow,breakout,2021-07-31 04:00:00+00:00,240.0,-33.05661754980429,signal,
2021-08-05 12:01:00+00:00,short,11186.707207856609,confirmed_breakout_short,0.7977929686401881,breakout_follow,breakout,2021-08-05 14:43:00+00:00,162.0,-78.30898744302249,stop_loss,11110.334771985961
2021-08-06 16:00:00+00:00,long,11108.398220413586,confirmed_breakout_long,0.607423176854912,breakout_follow,breakout,2021-08-07 00:00:00+00:00,480.0,48.892811445724874,signal,
2021-08-09 12:00:00+00:00,long,11157.291031859311,confirmed_breakout_long,0.9234873056065105,breakout_follow,breakout,2021-08-09 16:00:00+00:00,240.0,-6.8559440950284625,signal,
2021-08-20 16:00:00+00:00,long,11150.435087764283,confirmed_breakout_long,0.9325611804869463,breakout_follow,breakout,2021-08-20 20:00:00+00:00,240.0,-7.939885492003668,signal,
2021-08-23 04:01:00+00:00,long,11142.49520227228,confirmed_breakout_long,0.9148371605559629,breakout_follow,breakout,2021-08-23 08:00:00+00:00,239.0,-22.390235691063936,signal,
2021-08-26 08:00:00+00:00,short,11120.104966581215,confirmed_breakout_short,0.8576356834708214,breakout_follow,breakout,2021-08-26 12:00:00+00:00,240.0,3.922063241696378,signal,
2021-09-03 12:01:00+00:00,long,11124.027029822912,confirmed_breakout_long,0.8291424884473819,breakout_follow,breakout,2021-09-03 20:00:00+00:00,479.0,28.65371718467759,signal,
2021-09-10 16:01:00+00:00,short,11152.68074700759,confirmed_breakout_short,0.8774239071708001,breakout_follow,breakout,2021-09-10 20:00:00+00:00,239.0,-20.63629111330556,signal,
2021-09-13 08:00:00+00:00,short,11132.044455894284,confirmed_breakout_short,0.9053073566045471,breakout_follow,breakout,2021-09-13 12:00:00+00:00,240.0,-36.16416942486467,signal,
2021-09-15 16:00:00+00:00,long,11095.880286469419,confirmed_breakout_long,0.9001366544817437,breakout_follow,breakout,2021-09-15 20:00:00+00:00,240.0,-25.667012709222035,signal,
2021-09-20 04:01:00+00:00,short,11070.213273760197,confirmed_breakout_short,0.9047677645581029,breakout_follow,breakout,2021-09-20 08:00:00+00:00,239.0,65.55794056264494,signal,
2021-09-20 12:00:00+00:00,short,11135.771214322842,confirmed_breakout_short,0.9783593028850728,breakout_follow,breakout,2021-09-20 20:00:00+00:00,480.0,-11.15955819631381,signal,
2021-09-21 04:00:00+00:00,short,11124.611656126528,confirmed_breakout_short,0.9483207616749054,breakout_follow,breakout,2021-09-21 08:00:00+00:00,240.0,-39.643557001427325,signal,
2021-09-21 20:01:00+00:00,short,11084.9680991251,confirmed_breakout_short,0.9158518895608967,breakout_follow,breakout,2021-09-21 21:20:00+00:00,79.0,146.42828456363895,take_profit,11232.664464076843
2021-09-22 00:00:00+00:00,short,11231.39638368874,confirmed_breakout_short,0.9438143154020338,breakout_follow,breakout,2021-09-22 01:17:00+00:00,77.0,-73.51550422186665,stop_loss,11159.098268409867
2021-10-01 12:00:00+00:00,long,11157.880879466873,confirmed_breakout_long,0.9776377711771413,breakout_follow,breakout,2021-10-01 16:00:00+00:00,240.0,-13.756355744670145,signal,
2021-10-03 20:01:00+00:00,long,11144.124523722203,confirmed_breakout_long,0.8677107752695289,breakout_follow,breakout,2021-10-03 21:07:00+00:00,66.0,-89.90155180921647,stop_loss,11057.082661894861
2021-10-04 20:01:00+00:00,long,11054.222971912986,confirmed_breakout_long,0.9525057986639567,breakout_follow,breakout,2021-10-05 00:00:00+00:00,239.0,-21.869515924790903,signal,
2021-10-05 12:00:00+00:00,long,11032.353455988195,confirmed_breakout_long,0.8139253764129463,breakout_follow,breakout,2021-10-05 16:00:00+00:00,240.0,-10.644187343950762,signal,
2021-10-06 16:00:00+00:00,long,11021.709268644245,confirmed_breakout_long,1.0,breakout_follow,breakout,2021-10-06 20:00:00+00:00,240.0,2.712070565767135,signal,
2021-10-08 12:00:00+00:00,long,11024.421339210012,confirmed_breakout_long,0.9088299796677597,breakout_follow,breakout,2021-10-08 13:54:00+00:00,114.0,-85.44580731922542,stop_loss,10941.228677942006
2021-10-11 04:00:00+00:00,long,10938.975531890786,confirmed_breakout_long,0.8820934829778506,breakout_follow,breakout,2021-10-11 08:00:00+00:00,240.0,19.125938659844905,signal,
2021-10-11 16:01:00+00:00,long,10958.101470550631,confirmed_breakout_long,0.8192074817314454,breakout_follow,breakout,2021-10-11 20:00:00+00:00,239.0,-7.488870888466408,signal,
2021-10-15 04:00:00+00:00,long,10950.612599662165,confirmed_breakout_long,0.774959004432068,breakout_follow,breakout,2021-10-15 08:00:00+00:00,240.0,-15.15588335933353,signal,
2021-10-15 16:00:00+00:00,long,10935.456716302831,confirmed_breakout_long,0.8208551510043827,breakout_follow,breakout,2021-10-15 20:17:00+00:00,257.0,170.95640601248124,take_profit,11108.74998540494
2021-10-19 20:00:00+00:00,long,11106.413122315313,confirmed_breakout_long,0.6928021564875089,breakout_follow,breakout,2021-10-20 00:00:00+00:00,240.0,4.008496338139594,signal,
2021-10-20 16:00:00+00:00,long,11110.421618653452,confirmed_breakout_long,0.9632389321107477,breakout_follow,breakout,2021-10-20 20:00:00+00:00,240.0,-35.97480593880027,signal,
2021-10-24 16:00:00+00:00,short,11074.446812714652,confirmed_breakout_short,0.8469591929531618,breakout_follow,breakout,2021-10-24 20:00:00+00:00,240.0,-55.95519852673169,signal,
2021-10-27 12:00:00+00:00,short,11018.49161418792,confirmed_breakout_short,0.9298575771905084,breakout_follow,breakout,2021-10-27 16:00:00+00:00,240.0,-16.963355048474114,signal,
2021-11-06 12:00:00+00:00,short,11001.528259139446,confirmed_breakout_short,0.8243328961899844,breakout_follow,breakout,2021-11-06 16:00:00+00:00,240.0,-24.887612857422937,signal,
2021-11-08 04:00:00+00:00,long,10976.640646282023,confirmed_breakout_long,0.9785166257149951,breakout_follow,breakout,2021-11-08 12:00:00+00:00,480.0,72.4985140264289,signal,
2021-11-09 00:00:00+00:00,long,11049.139160308452,confirmed_breakout_long,0.865938753438734,breakout_follow,breakout,2021-11-09 04:00:00+00:00,240.0,77.62582356987696,signal,
2021-11-10 16:01:00+00:00,long,11126.764983878329,confirmed_breakout_long,0.9709835395700224,breakout_follow,breakout,2021-11-10 19:39:00+00:00,218.0,-92.05865813865967,stop_loss,11037.297405566907
2021-11-12 12:01:00+00:00,short,11034.70632573967,confirmed_breakout_short,0.7647420070578499,breakout_follow,breakout,2021-11-12 20:00:00+00:00,479.0,-11.396670007199646,signal,
2021-11-16 04:00:00+00:00,short,11023.30965573247,confirmed_breakout_short,0.8196172192432767,breakout_follow,breakout,2021-11-16 10:13:00+00:00,373.0,147.36860160327342,take_profit,11172.645665215661
2021-11-18 16:00:00+00:00,short,11170.678257335743,confirmed_breakout_short,0.966944038118726,breakout_follow,breakout,2021-11-19 00:00:00+00:00,480.0,68.11676697647272,signal,
2021-11-22 04:01:00+00:00,short,11238.795024312216,confirmed_breakout_short,0.6877129959484268,breakout_follow,breakout,2021-11-22 08:00:00+00:00,239.0,6.373733109256136,signal,
2021-11-22 20:00:00+00:00,short,11245.168757421472,confirmed_breakout_short,0.6699328765563669,breakout_follow,breakout,2021-11-23 00:00:00+00:00,240.0,-17.200706329585955,signal,
2021-11-26 12:00:00+00:00,short,11227.968051091886,confirmed_breakout_short,0.8316324860950683,breakout_follow,breakout,2021-11-26 16:00:00+00:00,240.0,-38.91314442590556,signal,
2021-11-29 20:00:00+00:00,long,11189.05490666598,confirmed_breakout_long,0.8682842768972043,breakout_follow,breakout,2021-11-30 00:00:00+00:00,240.0,-12.571673067501251,signal,
2021-11-30 16:00:00+00:00,long,11176.48323359848,confirmed_breakout_long,0.7407773129684065,breakout_follow,breakout,2021-11-30 20:00:00+00:00,240.0,30.360873642808656,signal,
2021-12-01 16:01:00+00:00,long,11206.844107241288,confirmed_breakout_long,0.6730959556921408,breakout_follow,breakout,2021-12-01 18:48:00+00:00,167.0,-91.14554766232868,stop_loss,11117.94335708854
